,Turkana,Marsabit,Mandera,Wajir,West Pokot,Samburu,Isiolo,Baringo,Keiyo-Marakwet,Trans Nzoia,Bungoma,Garissa,Uasin Gishu,Kakamega,Laikipia,Busia,Meru,Nandi,Siaya,Nakuru,Vihiga,Nyandarua,Tharaka,Kericho,Kisumu,Nyeri,Tana River,Kitui,Kirinyaga,Embu,Homa Bay,Bomet,Nyamira,Narok,Kisii,Murang'a,Migori,Kiambu,Machakos,Kajiado,Nairobi,Makueni,Lamu,Kilifi,Taita Taveta,Kwale,Mombasa,Offshore
2013-02-10,4.960996,5.998996,4.545713,4.9655266,2.9712136,4.568491,4.9631877,2.280459,2.0127714,1.5344476,2.2174673,3.7686229,2.0314858,2.5868042,2.5175734,3.635646,3.6501248,2.276641,3.6025724,1.5233531,2.92969,1.5040091,2.5171034,1.976572,2.6908169,1.5486633,3.350799,3.033268,1.554297,2.4789095,2.696133,2.1068952,2.4057825,2.6315925,2.4927528,2.1385925,2.8691118,2.9059122,2.9074144,2.547998,3.5033197,2.7708359,4.3515935,3.8211768,2.5856667,2.7623484,4.358713,4.56408
2013-02-11,4.7124486,5.74115,4.9233656,5.1728806,3.4108212,4.7465835,4.5478477,2.8002183,2.6644955,2.5874233,2.908102,4.230474,3.016594,3.1880906,2.6633868,3.564338,2.6322255,3.049379,3.8786669,2.41744,2.736489,1.9179171,2.035316,2.8072348,2.5947378,1.4365891,3.792198,3.2828188,1.5673689,2.207969,3.1021883,2.2009306,2.333634,2.6792574,2.4936185,2.477132,3.487072,3.5714195,3.448757,3.5617042,4.497448,3.615351,4.9682803,4.17866,3.177833,3.248146,5.109626,5.237137
2013-02-12,3.98122,5.345626,4.777664,5.2024903,2.6661685,4.63742,4.8228054,2.514874,2.1740065,2.0768907,2.5928695,4.393727,2.409786,3.1199896,2.2770946,4.2969007,2.7340562,2.805239,4.693355,1.8045632,4.7094274,1.6950312,1.910456,2.442426,3.8008547,1.5578862,4.0709805,3.0658424,1.6692852,1.9763936,3.796506,2.4376442,3.1848273,2.3149798,3.3324187,2.4847624,4.1779747,3.134588,3.0569978,2.7499042,3.8841865,3.1400373,5.3329177,4.3602304,3.0759647,3.2014863,3.9106822,4.7755566
2013-02-13,3.7641618,5.2717247,5.00107,5.32914,2.7349036,4.5301404,4.794678,3.0265892,2.261046,2.3925889,1.8571886,4.015,1.5618091,1.7600726,3.3397632,2.9210818,3.3081744,1.8154303,2.9893444,2.167029,2.9191608,2.374188,2.3195462,2.2706327,2.790126,2.2685413,3.6308904,3.3824813,1.8653908,2.5655115,3.3060431,2.0811899,2.7360697,2.3139753,2.7386818,3.133196,3.5167544,3.8077853,3.7142541,2.8143642,4.526842,3.0810978,4.824643,3.9784837,2.5512877,2.8578875,4.3050985,4.634788
2013-02-14,3.2440965,5.013816,4.9776316,4.953794,3.5244482,4.4030886,4.5172625,3.2862513,2.9848018,2.3691335,2.0734046,3.7487626,2.6042647,2.1827545,3.6188366,2.65285,3.298008,2.2883384,3.1555035,2.6184509,2.7540069,2.688285,2.8610706,2.165624,2.3357165,2.2070231,3.4621756,3.0845702,1.9897103,2.8627424,3.414611,1.6876683,2.4200888,2.4820726,2.7469652,2.774615,3.4262307,3.2127573,3.228223,2.429423,3.8592532,2.782692,4.69928,3.8255117,2.0647895,2.8526192,5.094279,4.7897286
2013-02-15,2.8640215,4.293358,5.948996,4.930187,2.905411,3.882288,3.6398263,2.8185823,3.0128856,2.5822926,2.447996,4.184636,2.9217825,2.4812133,3.378201,3.3480692,2.7685316,2.7221332,3.8612392,2.4959645,2.652176,2.6000419,3.06056,2.6868856,2.4916322,2.543118,4.049435,3.3228352,2.3686836,3.2962668,3.4386182,1.7154827,2.5934525,2.217659,2.8595338,2.99521,3.501861,3.051178,3.6245096,2.7018065,3.5728765,3.3858933,5.939154,4.675623,2.8030229,3.6663165,6.015248,5.920586
2013-02-16,3.0990388,4.108489,5.858543,5.21193,2.4918458,3.828753,4.0211806,2.9809568,2.868893,2.520864,2.377572,4.1464124,2.4726963,2.5565827,3.252573,3.8385963,2.8537874,2.5079563,4.4977164,1.9796712,3.7971258,2.396087,2.8937426,2.1214213,3.420888,2.5191953,3.6943438,3.3070726,2.475687,3.1132894,3.8455584,1.8990754,3.1303082,2.2465498,3.1412523,3.2204716,3.7517576,3.2715456,3.5134444,2.7370265,3.7952938,3.1611106,5.3687644,4.1836853,2.6052384,3.4015257,5.4354696,5.4366
2013-02-17,3.799873,5.3620234,5.765352,5.3347764,2.6268818,4.4536066,4.6143985,3.0005162,2.737182,2.3477404,2.0165076,3.8706284,2.1816216,2.046931,3.0187685,2.7784956,3.0027757,2.2764394,2.9215224,2.217865,2.5871322,2.4713502,2.7263951,2.4607217,2.477239,2.1592224,3.6232762,3.590215,2.085408,2.9523866,2.5749485,1.7849797,2.252084,1.9052851,2.0264242,3.0354607,2.731505,3.7294195,3.7471046,2.9729314,4.469462,3.6632066,5.013868,3.9725974,2.9577904,2.9879181,4.739294,5.0414453
2013-02-18,5.100272,5.737373,5.726154,5.4799585,3.8299105,4.814982,4.775311,3.5449214,3.1783712,2.9855864,2.4019504,4.3124604,2.3815038,2.531564,3.4560916,3.709814,3.4885256,2.4608545,3.735564,2.4074023,3.3175862,2.7036283,2.9058266,2.3414402,3.1550608,2.5504477,4.0101614,3.6546886,2.5322034,3.0123134,3.263775,2.2104654,3.0651705,2.3670008,2.6804228,3.3833597,3.0192645,3.7787504,3.6641498,3.042405,4.485628,3.5124254,5.3866897,4.4429913,3.533402,4.155749,5.8007317,5.7804327
2013-02-19,4.1846213,4.8589582,4.795092,4.6500196,3.502751,4.3993783,4.194814,3.5858407,3.5136123,2.6464963,2.288721,4.2194943,3.3714967,2.6810071,3.4095159,3.226828,3.3844666,3.3801003,3.8044136,2.8774202,2.71662,3.1123185,3.0642574,3.118143,2.9529715,2.6843534,4.001936,3.2953732,2.2900865,2.934032,3.653865,2.1595175,2.9891458,2.8756883,3.119733,2.976825,3.8221262,3.7288666,3.6412256,3.2628677,4.527628,3.324028,5.453685,4.36117,3.4694462,3.7299786,5.5322204,5.366525
2013-02-20,3.1353648,4.3298807,4.8063917,4.9126105,2.676202,4.0516815,4.2982063,3.1876712,2.2397676,2.1242921,2.8936877,4.1173263,2.0677977,3.320131,2.9894385,4.1977305,2.8515632,2.583288,4.4285755,2.2095716,4.485174,2.2422347,2.4892857,2.7088554,4.377273,2.3231163,3.4912534,3.0494351,2.3788402,2.5568068,4.56093,3.7885857,4.6062593,3.0144055,4.459899,3.1195252,4.7903976,2.7889612,2.7957728,2.1360471,3.197701,2.6940248,4.9136147,3.274751,2.4051769,2.8304546,3.8101099,4.426591
2013-02-21,3.1095712,4.7203298,5.4913197,5.6334014,2.2993538,4.0014734,4.8900204,3.335737,2.6660523,2.1848524,1.7625171,4.645245,1.4636989,1.742467,3.2629597,2.8550467,3.3737683,1.6129645,3.253645,2.0256011,2.5821521,2.755638,2.5946972,2.1574333,2.542891,2.5651257,4.1251287,3.597998,1.9741892,2.6577442,3.4092658,2.0620744,2.7661846,1.8781871,2.916294,2.6254616,3.782068,2.1539867,2.6153822,2.1685514,2.3164463,2.8831885,5.16244,3.7998374,2.2118971,2.4149451,4.306556,4.6499944
2013-02-22,4.157524,5.561252,6.637312,5.924286,3.1012723,4.740649,5.123544,3.2372406,2.852699,2.1941311,2.0367868,4.2773967,2.6848574,1.8888925,3.6103878,1.4952388,3.6211233,2.4661012,1.5021687,2.9241066,1.0929406,3.0239909,2.8368373,2.757671,1.4880208,2.8018758,3.8365116,3.5716438,2.2486029,2.9332151,1.2524861,1.7416111,1.1896702,2.132104,0.9146202,2.711056,1.3555224,3.3927794,3.6583266,3.211343,4.2877026,3.659082,5.521376,4.03611,2.8885655,3.3195803,4.994633,5.158123
2013-02-23,6.4378357,7.066593,7.074655,6.62539,4.873805,5.7174873,5.3247404,4.211864,4.3962827,3.448301,2.7438867,4.993343,4.7088046,3.2586458,4.9826207,2.4889343,4.5176325,4.571228,2.7301886,4.4111023,1.5816824,4.494123,3.9490645,4.706351,2.3551514,3.6563158,4.438119,4.182576,3.150485,3.7601445,2.6171281,2.9522684,2.3842452,3.5346212,2.3170073,4.2108316,2.3652737,5.4287777,5.5106983,4.898087,6.4669743,4.7210135,5.700241,4.1666656,3.8511393,3.6080592,4.4529166,5.4860144
2013-02-24,7.5168777,8.357859,7.060022,6.8301487,6.153965,6.305454,5.7499986,4.4770136,4.9212904,4.1640506,4.808175,5.22462,7.09254,6.177735,4.9523873,3.8348258,3.987976,7.0567646,3.6116047,4.3541756,4.644068,3.6740084,3.1035287,6.2286906,4.4762692,3.12377,4.440874,4.201971,3.456212,3.5964034,2.500156,3.9617307,2.84382,4.5247426,2.382857,4.4930162,2.872377,5.6735263,5.320076,4.9393563,6.77561,4.6524243,6.87661,4.364925,4.0698895,4.14673,5.572507,6.304407
2013-02-25,7.651574,7.6755557,6.99602,6.469637,5.980368,5.798632,5.3992095,3.9383526,4.3319077,3.1998012,3.9478776,4.851623,6.088828,5.026662,4.2169867,3.195289,4.0324993,5.7259965,3.012397,4.0636973,2.913333,3.2914095,3.1225228,4.6983185,2.601607,2.7647057,4.200979,4.093176,3.6535814,3.7994664,1.7506452,3.7098062,1.7458909,4.730393,2.0826824,4.7365394,3.0486684,5.9311233,5.2714267,4.751181,6.8890533,4.58233,5.5861115,4.2383714,4.1879463,4.353659,5.3609724,5.532017
2013-02-26,7.7672486,8.26303,7.6594315,7.1525006,5.8196387,6.0482407,5.626227,4.1322355,4.5159426,3.7142286,4.322392,4.9454675,6.402718,5.634434,4.7812734,4.022789,4.109813,6.5253253,3.682063,4.3605337,5.104267,3.8215377,3.1020293,5.7832656,4.80185,2.8498125,4.3456693,4.132892,3.2657108,3.519833,3.0481863,4.64302,3.70678,5.3436646,3.5180333,4.6437535,3.9128315,5.912371,5.3424153,5.009872,6.752632,4.7467866,5.5255337,4.6271286,4.201345,3.8287084,5.238721,5.4778986
2013-02-27,6.8311257,7.270817,6.098643,5.750327,5.3158,5.2449565,5.123038,3.5449178,4.5235043,3.7925265,4.040368,4.0643353,6.1911073,5.0677533,3.938696,3.6732447,3.7861693,6.0570316,3.6265447,3.7277977,3.8970294,3.023722,2.8162599,5.1161203,3.7488794,2.217485,3.7085187,3.7202272,2.182664,3.0636322,3.6905844,3.5214825,3.4983087,4.613962,3.817125,3.4737298,4.636705,4.780403,4.4908414,4.17887,5.762374,4.280367,4.701631,3.7586517,3.2366478,2.8041477,4.413875,4.7374477
2013-02-28,5.5167093,6.3350215,5.346494,6.0121207,3.9243612,4.8787065,5.149001,2.6448815,3.3341956,2.532273,2.853194,4.6205754,3.9630432,3.3535702,2.759901,3.221097,3.2930791,3.8061697,3.6514595,2.5319986,3.6185417,2.244835,2.4703214,2.98361,3.303428,1.7209659,3.9584458,3.3917444,2.0282161,2.6813083,3.236254,2.6754968,2.5031042,3.3097706,2.5263233,3.2363892,3.6393595,4.0295744,3.7039564,3.2159605,4.668368,3.3651993,4.7356353,3.3370957,2.723683,2.4118605,2.9956107,3.9435835
2013-03-01,4.9167953,6.183649,4.84845,5.687468,3.3790805,4.99129,5.203153,2.8524632,2.9227722,2.1156218,2.1573887,4.4111977,2.4174602,2.258178,3.1584833,3.277551,3.576703,2.431861,3.5011375,2.6186087,2.679722,2.547323,2.6017866,2.6844528,2.8547394,2.4524317,3.9169602,3.2392647,2.30589,2.722251,3.3120618,2.7815158,2.8437028,3.3352807,2.520876,3.0996141,3.2983465,3.8695638,3.4566388,2.9275403,4.5606604,3.2349386,4.8283634,4.1046023,2.9435704,3.0833554,4.17237,4.201682
2013-03-02,5.4108686,6.947117,5.414994,5.905133,3.9990828,5.6781874,5.831954,2.9195251,3.318837,2.512187,2.647931,4.7013564,3.368171,2.8216038,3.6367154,3.553958,4.2686505,3.03121,3.9377325,2.922983,2.4797678,2.9446218,3.1937513,2.4824214,2.3091507,2.7809558,4.1335073,3.4978945,3.1568573,3.4590883,2.809373,3.060344,2.0865033,3.9996145,2.0455875,4.192799,3.0183516,5.110625,4.304811,3.8804436,5.883342,3.7113585,5.081048,3.6845376,3.1024988,2.750192,3.4489126,4.3975334
2013-03-03,5.8128905,6.940303,5.070446,5.7573104,4.060138,5.456904,5.5961614,3.1556914,3.3299675,2.0878139,2.2120457,4.5422015,3.1821644,2.5711043,3.788546,3.1831744,3.9851596,3.096473,4.1546974,2.5613036,3.020325,2.6951842,3.1389887,2.5931432,2.7357967,2.823139,4.056002,3.442198,2.6985958,3.4643145,3.75976,1.6516027,2.149448,3.3465576,2.5029495,3.4127548,4.3914933,4.0494037,3.8855665,3.5816908,4.838139,3.354922,4.874543,3.5878274,2.747645,2.8983011,3.6110764,3.9032772
2013-03-04,5.5823565,6.2724977,4.3356333,5.2940035,3.61543,4.8145633,5.0879483,3.0926757,3.179381,2.7658465,2.45848,4.545579,2.8516328,2.8354623,3.7533162,3.9300272,3.8768098,2.8860793,4.4723244,2.917949,3.933235,3.126186,2.8857648,2.2977877,3.4893672,3.0600379,4.5509367,3.8464308,2.327739,2.7478297,3.9355228,2.7724402,2.9523296,3.836922,2.9642208,2.9272134,4.0900536,3.910878,3.587172,3.4300616,4.6085258,3.774034,4.946656,5.5928636,4.0951424,5.3538175,5.155712,4.5473323
2013-03-05,5.1104336,6.151036,4.6875095,5.168606,3.642123,4.831485,5.2899933,3.2929611,3.5723062,2.643731,1.9081912,3.9145217,3.3275626,2.3768935,4.005109,2.7648017,4.053289,3.3003273,3.4318564,3.0590224,2.7587113,3.3063238,3.249453,3.1952467,2.8328428,3.3709283,3.903744,3.4826367,2.4108272,3.024274,2.7379117,2.6653507,2.3178546,3.350214,2.182033,2.9078796,2.8153052,3.5557566,3.4005156,3.1554894,4.1404057,3.4149568,3.8625076,4.396907,3.359406,4.123722,4.113377,3.6627839
2013-03-06,4.4692564,6.173137,5.1993966,5.6643133,3.2791328,4.9521627,5.3637166,3.0963938,2.9636505,2.0906699,1.7455837,4.210475,2.0228283,2.0855649,3.5833187,3.622834,3.811771,2.2381933,4.085957,2.3220944,3.1226406,2.9196131,2.96104,2.4912078,2.9379866,3.1699383,3.9022565,3.827985,2.6733778,3.28829,3.567439,1.8390564,2.8303561,2.3451815,2.713888,3.3661706,3.1624227,3.880541,3.7222495,3.4115672,4.5152082,3.7978673,4.1478353,4.2143493,2.8952203,4.031462,4.5619617,3.9322712
2013-03-07,3.8092518,5.5927086,4.1789846,5.0772257,2.4552906,4.5033684,4.8014517,2.7474916,2.0317085,1.9175353,2.0449362,5.0060587,1.8333029,2.335339,3.8807285,3.6255631,3.6881828,1.9622827,3.7078276,2.4454525,3.0935144,2.6742682,2.9062505,2.0898073,2.9518363,2.6602802,4.8831897,3.982975,2.750821,3.4750657,3.6559799,1.7935828,2.8355145,1.9446311,3.0564332,3.940801,3.0511203,4.648838,4.027024,3.330088,5.381817,3.768409,5.7402616,5.372406,3.4240875,4.7522388,5.195605,4.8459105
2013-03-08,4.6789327,7.130836,6.1672187,6.3957534,3.3275356,5.8492823,6.024161,3.1346643,2.460374,1.8377694,2.2718554,5.203735,1.6696513,2.4016435,3.8220317,4.0821066,3.898855,1.8101332,4.554519,2.219598,3.6910844,2.3656175,2.461058,2.040533,3.3929875,2.34569,4.844758,3.9335175,2.204596,2.5986576,3.7333713,1.8888727,2.8669043,2.2087607,2.5940948,3.0897427,3.576943,3.895775,3.6733975,3.2304385,4.5545325,4.0063863,5.441741,4.5071497,3.7762895,3.8558223,3.6975904,4.633137
2013-03-09,4.1850133,5.820878,5.498161,5.7773414,3.2979126,4.777058,5.3090816,3.0384078,3.177875,2.7130888,2.1275027,4.560188,2.6013556,2.32455,3.4446266,2.9609625,3.9205742,2.4153626,3.6418188,2.6857226,2.8270602,2.5761905,3.002964,2.3460715,2.5201378,2.206731,4.2334185,3.8038297,2.3796947,3.0891547,3.1430724,1.9553785,2.4536626,2.7838948,2.2725897,3.302739,3.113218,4.0834384,3.7896957,3.569032,4.7356653,4.0441427,4.728048,4.462316,3.5894802,3.9484863,3.9032726,4.1130934
2013-03-10,4.122811,5.8966374,5.677132,5.950662,3.3469582,4.9726677,5.3653665,3.1356368,2.7023826,2.019655,2.198023,4.261396,2.6282911,2.9049034,3.6261108,3.6917484,3.6167886,3.0599923,4.733782,2.0208023,4.2949553,2.3213346,2.6747508,2.702583,4.17282,2.2506897,3.9836836,3.5862367,2.493623,3.1113727,4.4819403,2.2528062,3.5379333,2.5720854,3.387086,3.58552,4.491405,3.7791274,3.4861715,3.031233,4.213541,3.350904,4.3229012,4.2136827,3.2905648,4.150591,4.385193,4.2361064
2013-03-11,3.8608732,5.9458065,5.300233,6.133002,2.8130972,4.8997917,5.822262,2.8760054,2.31105,2.0822332,1.7900178,5.040593,1.7677315,2.007993,3.8652256,3.12397,4.41674,1.7575998,3.7532902,2.1209247,3.0067015,2.60566,3.505454,1.751799,2.6294763,3.1537263,5.04452,3.9663837,2.94054,3.5789595,2.9881616,1.653379,2.0282395,2.0069041,2.215402,3.400981,3.0549762,3.1436863,3.328274,2.452716,3.4379873,3.1757295,5.404244,5.5383244,3.717333,4.6194386,5.220992,4.86278
2013-03-12,4.6038327,6.6226125,5.275366,5.939049,3.2827256,5.2362823,5.5051436,3.3504558,2.6147504,2.2494805,2.022852,4.8868165,1.6984035,2.0073986,4.0718546,2.9950826,3.7724886,1.6752826,3.3090572,2.9627376,2.4869568,2.809992,2.5840487,2.2252598,2.3916004,2.3764963,4.714308,3.6292217,2.5134442,2.787015,3.265027,1.7423896,2.2635617,3.01048,2.8664231,3.4283056,3.3504205,3.8935444,3.4257064,3.0670059,4.186703,3.3745453,5.1986675,5.0617127,3.378975,4.3269734,5.602838,4.794179
2013-03-13,5.2132096,7.5779934,6.584305,6.388655,4.0214553,6.3082047,6.1122503,3.5376375,3.33915,2.5650544,2.2827027,4.3025956,2.905958,2.3485284,4.6837587,3.1664796,4.366247,2.5849328,3.8465414,3.2151694,2.6403785,3.2957299,2.8242767,2.2325609,2.4468408,3.157913,3.8882654,3.395548,3.1319761,2.9163074,3.0551207,1.7911872,1.9118882,3.368377,1.6872089,3.8596108,2.6599019,4.9345474,4.2896557,4.0255413,5.6442447,3.8684936,4.2618647,3.962444,3.032326,3.36985,4.0274286,3.6732006
2013-03-14,4.884767,6.225165,5.223869,4.8731394,4.235641,5.4812484,4.9808397,3.3332767,3.705276,2.6790104,2.2364545,3.615465,3.702821,2.4339695,4.4163923,2.0472686,3.713518,2.9434319,3.0930014,3.3000178,2.374375,2.8195748,2.5681503,2.394036,2.2178414,2.8284998,3.1074846,2.8191586,3.0612543,2.9091,3.1209064,3.3201704,2.3412032,4.442485,2.085765,3.8660514,2.7883,5.0249963,4.0794697,4.08547,5.7240324,3.6042597,4.656384,3.548843,3.143776,3.4713514,3.5392995,3.9468033
2013-03-15,5.979382,6.6376944,5.474781,5.137498,4.339163,5.4891653,4.626259,3.6816595,3.8466144,2.320565,2.0837257,3.1420856,3.3586354,2.2768843,4.62491,2.2386312,3.4682882,3.0046391,2.140944,3.610373,1.5590606,3.135546,2.607576,2.4708815,1.4128059,2.9392893,2.5843318,3.0275655,3.0578575,3.2706962,1.7167761,2.7138433,1.3067329,4.202575,1.3462253,3.988342,2.4567063,5.2036586,4.5971127,4.303787,5.9782867,3.694684,3.3686569,2.2701998,2.7109218,2.4664552,2.4621308,2.763223
2013-03-16,6.8302484,7.701759,6.040499,6.03362,5.0714593,6.073001,5.2161674,3.6122959,4.001336,2.9492476,3.1700628,4.221457,5.003524,3.8835175,4.6201673,3.1827722,3.7584403,4.6571026,3.2418692,3.7281108,2.5148087,3.295449,2.7915816,4.1210847,2.609163,2.9297223,3.9434628,3.634818,2.9417145,3.0614657,2.4222107,3.873516,2.1914403,4.9870377,2.0935388,3.8586733,3.2779744,5.410792,4.787294,4.4622216,6.2066717,4.3886867,4.8201113,4.247944,3.718782,3.821295,4.3544874,4.371817
2013-03-17,6.2906933,7.0588927,5.7932396,5.9475937,4.1825004,5.578383,5.6663923,3.1689136,3.3874345,2.555683,2.0592046,4.9993196,3.381863,2.3382194,3.957806,2.05058,4.5251274,2.8837633,2.1914012,3.0433288,1.2543769,2.8969254,3.3690963,2.1925561,1.2430203,3.1853895,4.5776777,3.9603162,3.2145402,3.3249881,2.3832045,3.504495,2.3660958,4.5936093,2.972698,3.4167264,3.9536438,4.4044633,3.9667578,3.6494148,5.0250263,4.0300765,5.256068,4.377432,3.3933237,3.8702595,4.271735,4.3957505
2013-03-18,3.8408637,4.6739893,4.624565,4.975397,2.7873685,3.8148913,4.4441786,2.7595813,2.4774282,1.972325,2.1259553,3.99165,2.2514956,2.6247833,2.8235028,3.066253,3.391604,2.5400488,2.929623,2.0540867,3.005559,2.0582821,2.3697047,2.5053422,2.7347517,2.0567305,3.713987,3.181589,1.7466758,2.3890448,2.573059,3.0983093,2.5418866,3.1173983,2.5770178,2.4980402,3.4710197,3.044161,3.0819063,2.7555258,3.6703315,3.0976088,4.0761404,3.6788378,2.5821936,2.9939632,3.7776582,3.4334855
2013-03-19,3.4411771,3.2970026,3.7640476,4.151504,2.5815375,2.9066823,3.5139055,2.9264774,1.9795328,2.0722122,2.107442,3.7488446,2.0642881,2.391349,2.8910937,3.244643,2.7226863,2.1426408,4.9054894,2.1554348,3.383868,1.8052547,1.8005385,1.9580387,2.8190892,1.5011597,3.6881475,2.9951687,1.8315893,2.383088,4.5471606,2.5699685,3.0081866,3.016415,3.6266923,3.5477264,5.0259657,4.639608,3.8896337,3.423291,5.5769663,3.0487964,4.955185,4.094058,3.7625573,4.153783,3.1136723,4.0120535
2013-03-20,3.0344365,4.3641305,3.3389342,4.1753407,1.9421345,3.4786932,3.9265308,1.7494308,1.5004247,1.8101898,2.0762508,3.2990255,2.7199717,2.5694096,2.4235082,2.8939037,2.7697067,2.9189315,3.4085672,1.964689,3.0676064,1.847482,2.0933383,2.3523312,3.0115645,1.8388143,2.5731647,1.9525598,2.1129138,2.0869524,2.7779138,2.3321807,2.3490603,2.2016957,2.2876937,2.4359267,2.7198155,2.0391223,1.9515432,1.6355953,2.069482,1.6374556,3.1379838,1.830101,1.7856262,1.3916892,1.0343511,2.717936
2013-03-21,4.40587,5.0686193,2.5296025,3.1425567,2.927756,3.6730072,3.592087,2.6155896,2.857779,1.9828281,1.9602392,3.2572944,3.0621023,2.4631698,3.2534442,2.626827,2.5418172,2.8763433,3.2223985,2.9831586,3.536078,2.6117945,1.9888483,2.4567173,3.1237419,2.277978,3.3354,2.9709067,2.5997503,2.3812115,3.153357,2.3279812,2.2027447,3.3252978,2.5550575,3.012171,2.9670439,3.8678122,3.3468215,3.1954012,4.2175236,3.7244976,4.570433,4.270314,2.9415615,4.0938334,4.5762053,3.9562268
2013-03-22,4.717365,5.5241904,3.3599548,4.410361,2.6195028,4.620045,4.825918,2.3897617,2.4173055,1.7728982,1.1629647,4.0752144,2.1970906,1.3733195,2.8955102,1.1954359,3.7371187,2.15241,1.4579335,2.880021,1.9599988,2.489572,2.8408737,2.0185702,1.9312791,2.389228,3.6924875,3.0811815,2.7169816,2.6069229,1.5893327,2.6557624,1.2994277,3.6292677,0.99781775,3.1777842,1.535254,3.8968723,3.6091945,3.301867,4.2654595,3.384641,3.9121368,3.815275,3.0005138,4.2312307,4.746233,3.4247208
2013-03-23,4.7697644,4.9171476,2.8722482,3.7740562,3.117258,4.2993016,4.24335,2.6652172,3.3959572,2.756471,1.9289763,3.4955096,3.5029166,2.2955222,3.4833634,2.0552711,3.534402,3.0855958,2.6503737,3.323061,2.5387657,2.7172492,2.596671,2.5229967,2.1999266,2.489338,3.2384765,2.9930494,2.719878,2.642115,2.281958,3.3215783,1.9465134,4.400579,1.8512107,3.2600574,2.5375524,4.3829355,3.8090425,3.5044923,4.9225373,3.3283124,3.483995,3.7215843,3.2085767,4.138407,4.5362754,3.3184612
2013-03-24,4.431134,5.243578,3.5305026,4.2760935,3.2919283,4.2855043,4.260875,2.426506,3.031061,2.5985363,2.278964,4.599442,3.0929537,2.162313,3.342952,1.864862,3.550905,2.5418692,2.1192906,2.9703588,1.4468918,2.365741,2.6738634,2.0163257,1.3615836,2.21527,4.565165,3.717576,2.6095295,2.798518,1.5425102,2.1914923,0.9230447,3.1412284,0.941861,3.1955652,1.679948,4.0846477,3.8196795,3.5340462,4.60131,3.888493,4.8038573,5.243553,3.532166,4.776815,5.654567,4.5688148
2013-03-25,4.126965,5.3731985,3.2455633,4.4292045,2.525224,4.5972276,5.047594,2.1774447,2.287418,2.1074872,2.0209355,4.9271035,2.0844154,2.077345,3.1472902,2.5304804,3.9021351,1.8308362,3.1053946,2.8861222,1.9899408,2.876318,3.0545382,1.2917132,1.5749203,2.555286,4.970036,3.6502597,2.3748076,2.7312841,2.6326165,2.2142498,2.1020248,3.4325233,2.2650228,2.6167314,2.4371583,3.532527,3.2967246,3.1859,4.032425,3.3183959,5.4124722,5.5238996,3.4438338,4.632461,5.7246795,5.007645
2013-03-26,4.6614027,5.7239413,3.3440306,3.6196272,3.0535676,4.492472,3.991572,2.346546,2.8264613,2.340203,1.9391172,3.378862,2.768675,2.31789,2.977889,2.3584335,3.2564797,2.6620739,3.0569775,2.6056085,3.0026352,2.319609,2.3488421,2.0986836,2.5155525,2.168067,4.009386,3.4172983,2.101098,2.164813,2.5381083,2.692733,1.7418069,3.340441,1.7740538,2.8467913,2.5746772,3.901064,3.407082,3.302164,4.355707,3.8282228,4.2964425,5.5122046,4.110011,4.546984,5.454952,3.9654038
2013-03-27,2.9839702,3.8781002,2.8075018,2.8828678,1.7656727,3.5220726,3.3045378,2.577493,1.6310717,1.434473,1.8252983,3.6145322,1.8516666,2.3412745,2.6004953,2.8514626,2.7519214,1.9812537,3.4664314,1.9307976,2.6810374,2.2461019,2.2030036,1.6387805,2.465771,2.0255675,3.9961848,2.9457915,1.7534437,2.008021,3.2126052,2.627415,2.841128,2.4907115,3.0530436,2.4390078,3.5574925,3.1171372,2.65712,2.3993237,3.450689,2.7437005,3.5730193,5.081221,3.0554585,4.40877,5.824238,3.3142471
2013-03-28,3.3179762,4.299653,2.3947349,3.3736928,1.8983806,3.3120759,3.7336342,2.5390162,1.5931991,1.2506447,1.3960328,3.4439497,1.2517174,1.4474515,1.9806368,2.452642,2.816864,1.3912909,3.189151,2.519571,1.8010122,2.125948,2.4964268,1.851427,1.9920473,1.4444807,3.8418124,3.0447686,1.3665265,1.9813533,3.6446564,2.3781419,2.794889,2.7878268,3.2487636,1.7378693,4.199248,2.2226493,2.0943434,2.0815547,1.9104719,2.3227525,4.0820713,5.977838,3.5743914,5.492487,6.678418,4.2548323
2013-03-29,3.5844648,4.1060596,1.9531668,2.1631649,1.8835756,3.212584,3.2977424,2.089115,1.8427092,1.2498618,1.6611866,2.2417357,2.6645555,2.6211116,1.7735717,2.7509615,2.7262883,2.6087184,3.523799,1.5094826,2.7724032,1.266826,2.1204984,1.7379478,2.3920221,1.634164,2.749744,2.0295994,1.8340288,1.7318606,3.0741665,1.3063561,2.4104111,1.6602612,2.747436,1.8485851,2.5430338,2.1481736,1.5893763,1.752526,2.3058214,2.0572584,3.6084146,4.117594,2.7521772,3.9589746,4.383827,3.3283715
